Code,Section,Order,Content
SHG703E,TongQuan,1,"Bộ nồi inox 304 liền đáy SUNHOUSE Healthy SHG703E sở hữu thiết kế tinh tế, hiện đại với bề mặt sáng bóng, góp phần tô điểm cho không gian bếp thêm phần sang trọng. Được cấu tạo liền khối dày dặn, bền chắc từ ba lớp: Inox 304 - Nhôm - Inox 430, sản phẩm không chỉ bền bỉ mà còn chống oxy hóa vượt trội, đảm bảo an toàn sức khỏe cho cả gia đình. Nhờ khả năng truyền nhiệt nhanh và tỏa nhiệt đều, bộ nồi giúp món ăn chín đều, giữ nguyên độ tươi ngon mà không làm hao hụt vitamin hay dưỡng chất quý giá - cho bạn những bữa cơm đậm đà hương vị, trọn vẹn dinh dưỡng mỗi ngày. Giờ đây, bạn có thể yên tâm nấu nướng mỗi ngày mà không còn lo lắng về chất lượng nồi chảo!"
SHG703E,ThietKe,1,"THIẾT KẾ SANG TRỌNG, TINH TẾ"
SHG703E,CongNang,1,"CÔNG NĂNG: TRUYỀN NHIỆT NHANH, TIẾT KIỆM NĂNG LƯỢNG"
SHG703,TongQuan,1,"Bộ nồi inox 304 liền đáy SUNHOUSE Healthy SHG703 sở hữu thiết kế tinh tế, hiện đại với bề mặt sáng bóng, góp phần tô điểm cho không gian bếp thêm phần sang trọng. Được cấu tạo liền khối dày dặn, bền chắc từ ba lớp: Inox 304 - Nhôm - Inox 430, sản phẩm không chỉ bền bỉ mà còn chống oxy hóa vượt trội, đảm bảo an toàn sức khỏe cho cả gia đình. Nhờ khả năng truyền nhiệt nhanh và tỏa nhiệt đều, bộ nồi giúp món ăn chín đều, giữ nguyên độ tươi ngon mà không làm hao hụt vitamin hay dưỡng chất quý giá - cho bạn những bữa cơm đậm đà hương vị, trọn vẹn dinh dưỡng mỗi ngày. Giờ đây, bạn có thể yên tâm nấu nướng mỗi ngày mà không còn lo lắng về chất lượng nồi chảo."
SHG703,ThietKe,1,"THIẾT KẾ SANG TRỌNG, TINH TẾ"
SHG703,CongNang,1,"CÔNG NĂNG: TRUYỀN NHIỆT NHANH, TIẾT KIỆM NĂNG LƯỢNG"
CT16PLUS,TongQuan,1,Chất liệu cao cấp
CT16PLUS,TongQuan,2,"Tay cầm bằng nhựa chịu nhiệt, chắc chắn"
CT16PLUS,TongQuan,3,Độ dày hợp lý
CT16PLUS,TongQuan,4,Lớp chống dính vân đá bền bỉ
CT16PLUS,TongQuan,5,"Hấp thụ nhiệt tốt, tỏa nhiệt đều"
CT16PLUS,TongQuan,6,Sử dụng được trên mọi loại bếp
SHB62020-MD,TongQuan,1,"Mặt kính đen chịu lực, chịu nhiệt tốt"
SHB62020-MD,TongQuan,2,Tiết kiệm diện tích - dễ vệ sinh
SHB62020-MD,TongQuan,3,Hiệu suất sử dụng cao - Tiết kiệm nhiên liệu
SHB62020-MD,TongQuan,4,"Ngọn lửa xanh, cháy đều"
SHB62020-MD,TongQuan,5,Đáp ứng nhu cầu nấu ăn đa dạng
SHB62020-MD,TongQuan,6,"Phù hợp nhiều loại nồi, chảo"
SHB62020-MD,TongQuan,7,"Kiềng bếp độc lập, chắc chắn"
SHB62020-MD,TongQuan,8,Đầu đốt bằng đồng cao cấp
SHB62020-MD,TongQuan,9,Núm vặn điều chỉnh chính xác
SHB62020-MD,TongQuan,10,Hệ thống đánh lửa IC hiện đại
SHB62020-MD,TongQuan,11,Bảo hành chính hãng
SHB62040-MD,TongQuan,1,Thiết kế âm kính hiện đại
SHB62040-MD,TongQuan,2,"Mặt kính đen sáng bóng, chịu lực tốt"
SHB62040-MD,TongQuan,3,"Ngọn lửa xanh, cháy đều - nấu chín nhanh"
SHB62040-MD,TongQuan,4,Tiết kiệm nhiên liệu tối ưu
SHB62040-MD,TongQuan,5,Kiềng bếp hợp kim gang phủ sơn chịu nhiệt
SHB62040-MD,TongQuan,6,Đầu đốt đồng nguyên khối - lửa đều ổn định
SHB62040-MD,TongQuan,7,Khởi động nhanh - thao tác dễ dàng
SHB62040-MD,TongQuan,8,"Vận hành êm - ít hao pin, dễ thay thế"
SHB62040-MD,TongQuan,9,Nấu nhanh - Hầm chậm linh hoạt
SHB62040-MD,TongQuan,10,Tương thích nhiều loại nồi chảo
SHB62040-MD,TongQuan,11,Bảo hành 24 tháng
SHB63020-MD,TongQuan,1,Mặt kính cường lực đen bóng - sạch đẹp lâu dài
SHB63020-MD,TongQuan,2,Hiệu suất sử dụng cao - Tiết kiệm nhiên liệu
SHB63020-MD,TongQuan,3,"Giữ sạch đáy nồi, giảm tiêu hao gas"
SHB63020-MD,TongQuan,4,Phù hợp nhiều kích cỡ nồi - chảo
SHB63020-MD,TongQuan,5,Kiềng gang 5 chân chắc chắn - chống trượt nồi chảo
SHB63020-MD,TongQuan,6,Hệ thống đánh lửa IC nhạy
SHB63020-MD,TongQuan,7,Bảo hành 24 tháng
KS-TU400UW,TongQuan,1,Sử dụng để đựng nước nóng hoặc lạnh.
KS-TU400UW,TongQuan,2,Vệ sinh bình trước và sau khi sử dụng để đảm bảo an toàn và độ bền.
KS-TU400UW,TongQuan,3,Không đổ quá đầy khi chứa nước nóng hoặc đồ uống có gas.
KS-TU400UW,TongQuan,4,Không sử dụng để đựng sữa hoặc thức ăn cho trẻ nhỏ.
KS-TU400UW,TongQuan,5,Tránh va đập mạnh hoặc làm rơi bình.
KS-TU400UW,TongQuan,6,Không dùng trong lò vi sóng hoặc máy rửa bát.
KS-TU400UW,TongQuan,7,"Khi vệ sinh, sử dụng nước ấm và dung dịch tẩy rửa trung tính, không dùng chất tẩy mạnh hoặc búi sắt chà rửa."
KS-TU400UW,TongQuan,8,Trẻ em cần sử dụng dưới sự giám sát của người lớn để tránh bỏng.
MMB899EI,TongQuan,1,MẶT KÍNH ULTRA VITRO CERAMIC CAO CẤP
MMB899EI,TongQuan,2,CHẾ ĐỘ BOOSTER NẤU NHANH SIÊU TỐC
MMB899EI,TongQuan,3,CHẾ ĐỘ NẤU CHẬM SLOW COOK GIỮ TRỌN DINH DƯỠNG
MMB899EI,TongQuan,4,BẢNG ĐIỀU KHIỂN SLIDER CONTROL MƯỢT MÀ
MMB899EI,TongQuan,5,HAI VÙNG NẤU TIỆN LỢI
MMB899EI,TongQuan,6,MULTIFUNCTIONAL - ĐA DẠNG CHỨC NĂNG AN TOÀN
MMB899EI,TongQuan,7,"Tự động nhận diện vùng nấu: Bếp chỉ hoạt động khi nhận diện được nồi đặt đúng vị trí vùng nấu, giúp hạn chế lãng phí điện năng và ngăn ngừa nguy cơ bỏng do chạm vào bề mặt đang nóng."
MMB899EI,TongQuan,8,"Cảnh báo & ngắt chống tràn: Bếp sẽ tự động phát tín hiệu cảnh báo và ngắt hoạt động khi phát hiện hiện tượng nước tràn lên bảng điều khiển, bảo vệ linh kiện và duy trì độ bền cho thiết bị."
MMB899EI,TongQuan,9,"Cảnh báo & ngắt khi quá nhiệt/nồi cạn: Cảm biến nhiệt sẽ tự động ngắt bếp khi quá nhiệt hoặc nồi cạn nước, bảo vệ thiết bị và đảm bảo an toàn trong quá trình sử dụng."
MMB899EI,TongQuan,10,"Tự động ngắt khi không sử dụng: Bếp sẽ tự động tắt sau một khoảng thời gian không có thao tác sử dụng, giúp tiết kiệm năng lượng và ngăn chặn các sự cố do quên tắt bếp."
MMB82968-T,TongQuan,1,"Chế độ tạm dừng: Bạn có thể lựa chọn chức năng tạm dừng trong quá trình nấu khi bạn cần tạm ngưng hoạt động của bếp nhưng vẫn muốn giữ nguyên mức nhiệt độ/chức năng đang sử dụng. Sau đó, bạn chỉ cần nhấn nút tạm dừng một lần nữa để bếp hoạt động lại đúng cài đặt trước đó."
MMB82968-T,TongQuan,2,Tự động nhận diện vùng nấu: Vùng nấu sẽ tự động nhận diện đáy nồi và làm nóng đúng phần diện tích tiếp xúc với đáy nồi để làm nóng và nấu chín thức ăn. Do vậy mà khi sử dụng sẽ không gây hao tốn điện năng.
MMB82968-T,TongQuan,3,"Cảnh báo chống trào: Khi nước trào ra mặt kính (tới khu vực bảng điều khiển), bếp sẽ tự động ngắt để đảm bảo an toàn cho người sử dụng và hạn chế làm hỏng bếp."
MMB82968-T,TongQuan,4,"Cảnh báo quá nhiệt: Bếp từ Sunhouse Mama MMB82968-T được thiết kế cảm biến nhiệt độ dưới mỗi vùng nấu, khi có hiện tượng quá nhiệt (nồi đun bị cạn, cháy…) bếp sẽ chủ động ngắt công suất để đảm bảo an toàn cho thiết bị cũng như đảm bảo không sự cố đáng tiếc xảy ra."
SHB82938,TongQuan,1,MẶT KÍNH ULTRA VITRO CERAMIC CAO CẤP
SHB82938,TongQuan,2,CHẾ ĐỘ BOOSTER NẤU NHANH SIÊU TỐC
SHB82938,TongQuan,3,CHẾ ĐỘ NẤU CHẬM SLOW COOK GIỮ TRỌN DINH DƯỠNG
SHB82938,TongQuan,4,BẢNG ĐIỀU KHIỂN SLIDER CONTROL MƯỢT MÀ
SHB82938,TongQuan,5,MULTIFUNCTIONAL - ĐA DẠNG CHỨC NĂNG AN TOÀN
SHB82938,TongQuan,6,"Chế độ Fast Cook: Chức năng cho phép chọn tức thì mức công suất cố định 2200W, nhanh chóng và tiện lợi. Khi đang ở bất kỳ chế độ nào, bấm chọn để kích hoạt mức công suất 2200W"
SHB82938,TongQuan,7,"Tự động nhận diện vùng nấu: Bếp chỉ hoạt động khi nhận diện được nồi đặt đúng vị trí vùng nấu, giúp hạn chế lãng phí điện năng và ngăn ngừa nguy cơ bỏng do chạm vào bề mặt đang nóng."
SHB82938,TongQuan,8,"Cảnh báo & ngắt chống tràn: Bếp sẽ tự động phát tín hiệu cảnh báo và ngắt hoạt động khi phát hiện hiện tượng nước tràn lên bảng điều khiển, bảo vệ linh kiện và duy trì độ bền cho thiết bị."
SHB82938,TongQuan,9,"Cảnh báo & ngắt khi quá nhiệt: Cảm biến nhiệt sẽ tự động ngắt bếp khi quá nhiệt hoặc nồi cạn nước, bảo vệ thiết bị và đảm bảo an toàn trong quá trình sử dụng."
SHB82938,TongQuan,10,"Tự động ngắt khi không sử dụng: Bếp sẽ tự động tắt sau một khoảng thời gian không có thao tác sử dụng, giúp tiết kiệm năng lượng và ngăn chặn các sự cố do quên tắt bếp."
SHB72105-MT,TongQuan,1,"ĐỘNG CƠ TUABIN HÚT MẠNH - KHỬ MÙI NHANH, VẬN HÀNH ÊM ÁI"
SHB72105-MT,TongQuan,2,CHẾ ĐỘ BOOSTER MẠNH MẼ - SẠCH MÙI CHỈ TRONG TÍCH TẮC
SHB72105-MT,TongQuan,3,CÔNG NGHỆ SMART MOTION - ĐIỀU KHIỂN CẢM BIẾN KHÔNG CẦN CHẠM
SHB72105-MT,TongQuan,4,"HỆ THỐNG LƯỚI LỌC CAO CẤP - DỄ LÀM SẠCH, BẢO VỆ TUỔI THỌ ĐỘNG CƠ"
SHB72105-MT,TongQuan,5,ĐA CHẾ ĐỘ HÚT - LINH HOẠT VỚI MỌI NHU CẦU NẤU NƯỚNG
SHB72113-MT,TongQuan,1,Cảm biến bằng cử chỉ thông minh
SHB72113-MT,TongQuan,2,Điều khiển cảm ứng với màn hình hiển thị rõ nét
SHB72113-MT,TongQuan,3,Chế độ hẹn giờ lên tới 9 phút
SHB72113-MT,TongQuan,4,"Thân máy làm từ inox, không ăn mòn, không nhiễm từ"
SHB72113-MT,TongQuan,5,"Kiểu dáng hiện đại, sang trọng"
SHB72113-MT,TongQuan,6,Động cơ mạnh mẽ với 3 tốc độ hút
SHB72113-MT,TongQuan,7,"Độ ồn thấp ≤ 65dB, vận hành êm ái"
SHB72021-MT,TongQuan,1,"Thiết kế kính thẳng hiện đại, màu sắc nổi bật"
SHB72021-MT,TongQuan,2,Lưới lọc bền chắc - Đèn LED chiếu sáng hiệu quả
SHB72021-MT,TongQuan,3,Công nghệ Smart Motion - Điều khiển cảm ứng kết hợp cử chỉ hiện đại
SHB72021-MT,TongQuan,4,"Công suất hút lớn, tiết kiệm điện"
SHB72021-MT,TongQuan,5,Hẹn giờ thông minh - An toàn khi sử dụng
SHB72072-MT,TongQuan,1,MÁY HÚT MÙI KÍNH CONG SUNHOUSE SHB72072-MT – “BÍ QUYẾT” CHO CĂN BẾP HIỆN ĐẠI LUÔN THOÁNG SẠCH
SHB72072-MT,TongQuan,2,"Mô hình căn hộ chung cư và nhà ống đang ngày càng phổ biến. Việc đun nấu trong không gian kín bỗng trở thành nỗi ám ảnh của các chị em nội trợ. Nhằm đem đến cho các gia đình giải pháp “Nhà sạch, bếp thoáng”, SUNHOUSE giới thiệu đến bạn sản phẩm máy hút mùi kính cong SUNHOUSE SHB72072-MT. Với những ưu điểm như công suất hút lớn, độ ồn thấp, dễ dàng điều khiển và vệ sinh, sản phẩm sẽ giúp bạn loại bỏ hoàn toàn mọi mùi dầu mỡ, thức ăn trong quá trình nấu nướng và giữ cho không gian bếp luôn thoáng mát, trong lành."
SHB72072-MT,ThietKe,1,Thiết kế sang trọng
SHB72072-MT,ThietKe,2,Lưới lọc bằng Inox 430 & đèn LED siêu sáng
SHB72072-MT,ThietKe,3,Bảng điều khiển cảm ứng & điều khiển bằng cử chỉ
SHB72072-MT,CongNang,1,Motor siêu bền 3 tốc độ hút
SHB72072-MT,CongNang,2,Hẹn giờ tới 9 phút
SHB72072-MT,CongNang,3,Tính năng an toàn
SHB72072-MT,CongNang,4,Phù hợp nhiều không gian
SHE-LECLBA01.15W,TongQuan,1,"Kiểu dáng tiện dụng, dễ lắp đặt ở nhiều không gian"
SHE-LECLBA01.15W,TongQuan,2,Chip LED chất lượng cao
SHE-LECLBA01.15W,TongQuan,3,"Ánh sáng tự nhiên, chân thực"
SHE-LECLBA01.15W,TongQuan,4,"Tuổi thọ cao, sử dụng lâu dài"
SHE-LECLBA01.15W,TongQuan,5,Dải điện áp hoạt động rộng - Chiếu sáng ổn định
SHE-LECLBA01.15W,TongQuan,6,An toàn sử dụng
SHE-LECLBA01.20W,TongQuan,1,"Kiểu dáng tiện dụng, dễ lắp đặt ở nhiều không gian"
SHE-LECLBA01.20W,TongQuan,2,Chip LED chất lượng cao
SHE-LECLBA01.20W,TongQuan,3,"Ánh sáng tự nhiên, chân thực"
SHE-LECLBA01.20W,TongQuan,4,"Tuổi thọ cao, sử dụng lâu dài"
SHE-LECLBA01.20W,TongQuan,5,Dải điện áp hoạt động rộng - Chiếu sáng ổn định
SHE-LECLBA01.20W,TongQuan,6,An toàn sử dụng
SHE-LECLBA01.30W,TongQuan,1,"Kiểu dáng tiện dụng, dễ lắp đặt ở nhiều không gian"
SHE-LECLBA01.30W,TongQuan,2,Chip LED chất lượng cao
SHE-LECLBA01.30W,TongQuan,3,"Ánh sáng tự nhiên, chân thực"
SHE-LECLBA01.30W,TongQuan,4,"Tuổi thọ cao, sử dụng lâu dài"
SHE-LECLBA01.30W,TongQuan,5,Dải điện áp hoạt động rộng - Chiếu sáng ổn định
SHE-LECLBA01.30W,TongQuan,6,An toàn sử dụng
SHE-LECLBA01.40W,TongQuan,1,"Kiểu dáng tiện dụng, dễ lắp đặt ở nhiều không gian"
SHE-LECLBA01.40W,TongQuan,2,Chip LED chất lượng cao
SHE-LECLBA01.40W,TongQuan,3,"Ánh sáng tự nhiên, chân thực"
SHE-LECLBA01.40W,TongQuan,4,"Tuổi thọ cao, sử dụng lâu dài"
SHE-LECLBA01.40W,TongQuan,5,Dải điện áp hoạt động rộng - Chiếu sáng ổn định
SHE-LECLBA01.40W,TongQuan,6,An toàn sử dụng
SHE-LECLBA01.50W,TongQuan,1,"Kiểu dáng tiện dụng, dễ lắp đặt ở nhiều không gian"
SHE-LECLBA01.50W,TongQuan,2,Chip LED chất lượng cao
SHE-LECLBA01.50W,TongQuan,3,"Ánh sáng tự nhiên, chân thực"
SHE-LECLBA01.50W,TongQuan,4,"Tuổi thọ cao, sử dụng lâu dài"
SHE-LECLBA01.50W,TongQuan,5,Dải điện áp hoạt động rộng - Chiếu sáng ổn định
SHE-LECLBA01.50W,TongQuan,6,An toàn sử dụng
SHE-LECLBA01.5W,TongQuan,1,"Kiểu dáng tiện dụng, dễ lắp đặt ở nhiều không gian"
SHE-LECLBA01.5W,TongQuan,2,Chip LED chất lượng cao
SHE-LECLBA01.5W,TongQuan,3,"Ánh sáng tự nhiên, chân thực"
SHE-LECLBA01.5W,TongQuan,4,"Tuổi thọ cao, sử dụng lâu dài"
SHE-LECLBA01.5W,TongQuan,5,Dải điện áp hoạt động rộng - Chiếu sáng ổn định
SHE-LECLBA01.5W,TongQuan,6,An toàn sử dụng
SHE-LECLBA01.10W,TongQuan,1,"Kiểu dáng tiện dụng, dễ lắp đặt ở nhiều không gian"
SHE-LECLBA01.10W,TongQuan,2,Chip LED chất lượng cao
SHE-LECLBA01.10W,TongQuan,3,"Ánh sáng tự nhiên, chân thực"
SHE-LECLBA01.10W,TongQuan,4,"Tuổi thọ cao, sử dụng lâu dài"
SHE-LECLBA01.10W,TongQuan,5,Dải điện áp hoạt động rộng - Chiếu sáng ổn định
SHE-LECLBA01.10W,TongQuan,6,An toàn sử dụng
MMB33082-VMD,TongQuan,1,"Mặt kính cường lực chịu lực, chịu nhiệt tốt"
MMB33082-VMD,TongQuan,2,2 vùng nấu - Tối ưu thời gian chế biến
MMB33082-VMD,TongQuan,3,"Kiềng thép tráng men bền chắc, dễ tháo rời"
MMB33082-VMD,TongQuan,4,"Pép chia lửa đồng - Lửa xanh ổn định, ít hao gas"
MMB33082-VMD,TongQuan,5,Điếu gang đúc - Bền và giữ nhiệt hiệu quả
MMB33082-VMD,TongQuan,6,"Hệ thống đánh lửa Magneto - Không cần pin, bật bếp nhanh"
MMB33082-VMD,TongQuan,7,Sản phẩm chất lượng - Bảo hành lên tới 18 tháng
SHD6886,TongQuan,1,THIẾT KẾ GỌN NHẸ - AN TOÀN – DỄ SỬ DỤNG
SHD6886,TongQuan,2,ĐA DẠNG CHỨC NĂNG – SỬ DỤNG AN TOÀN
SHB5566 Seri 8.0,TongQuan,1,"Chế độ chiên: Với 9 mức nhiệt độ, bạn có thể thoải mái lựa chọn các mức nhiệt độ phù hợp cho từng món ăn từ 100ºC, 120ºC, 140ºC, 160ºC, 180ºC, 200ºC, 220ºC, 240ºC, 260ºC."
SHB5566 Seri 8.0,TongQuan,2,Tự động nhận diện vùng nấu: Vùng nấu sẽ tự động nhận diện đáy nồi và làm nóng đúng phần diện tích tiếp xúc với đáy nồi để làm nóng và nấu chín thức ăn. Do vậy mà khi sử dụng sẽ không gây hao tốn điện năng.
SHB5566 Seri 8.0,TongQuan,3,"Cảnh báo chống tràn: Khi nước tràn ra mặt kính (tới khu vực bảng điều khiển), bếp sẽ tự động ngắt để đảm bảo an toàn cho người sử dụng và hạn chế làm hỏng bếp."
SHB5566 Seri 8.0,TongQuan,4,"Cảnh báo quá nhiệt/nồi cạn: Bếp từ Sunhouse được thiết kế cảm biến nhiệt độ dưới mỗi vùng nấu, khi có hiện tượng quá nhiệt (nồi đun bị cạn, cháy…) bếp sẽ chủ động ngắt công suất để đảm bảo an toàn cho thiết bị cũng như đảm bảo không sự cố đáng tiếc xảy ra."
SHB82311,TongQuan,1,MẶT KÍNH ULTRA VITRO CERAMIC CAO CẤP
SHB82311,TongQuan,2,CHẾ ĐỘ BOOSTER NẤU NHANH SIÊU TỐC
SHB82311,TongQuan,3,"CHẾ ĐỘ NẤU CHẬM SLOW COOK TIỆN LỢI, GIỮ TRỌN DƯỠNG CHẤT"
SHB82311,TongQuan,4,BẢNG ĐIỀU KHIỂN SLIDER CONTROL NHẠY BÉN
SHB82311,TongQuan,5,HAI VÙNG NẤU TỪ - HỒNG NGOẠI TIỆN LỢI
SHB82311,TongQuan,6,MULTIFUNCTIONAL - ĐA DẠNG CHỨC NĂNG AN TOÀN
SHB82311,TongQuan,7,"Khóa trẻ em: Vô hiệu hóa bảng điều khiển chỉ với một thao tác, ngăn ngừa những tác động vô ý từ trẻ nhỏ, đảm bảo an toàn trong không gian bếp có trẻ em."
SHB82311,TongQuan,8,"Tự động nhận diện vùng nấu: Bếp chỉ hoạt động khi nhận diện được nồi đặt đúng vị trí vùng nấu, giúp hạn chế lãng phí điện năng và ngăn ngừa nguy cơ bỏng do chạm vào bề mặt đang nóng."
SHB82311,TongQuan,9,"Cảnh báo & ngắt chống tràn: Bếp sẽ tự động phát tín hiệu cảnh báo và ngắt hoạt động khi phát hiện hiện tượng nước tràn lên bảng điều khiển, bảo vệ linh kiện và duy trì độ bền cho thiết bị."
SHB82311,TongQuan,10,"Cảnh báo & ngắt khi quá nhiệt mặt kính: Cảm biến nhiệt sẽ tự động ngắt bếp khi quá nhiệt hoặc nồi cạn nước, bảo vệ thiết bị và đảm bảo an toàn trong quá trình sử dụng."
SHB82311,TongQuan,11,"Tự động ngắt khi không sử dụng: Bếp sẽ tự động tắt sau một khoảng thời gian không có thao tác sử dụng, giúp tiết kiệm năng lượng và ngăn chặn các sự cố do quên tắt bếp."
SHD1332,TongQuan,1,"Nổi bật với thiết kế nhỏ gọn, hiện đại và tinh tế cùng màu đen sang trọng chủ đạo, ấm siêu tốc thủy tinh 1L SUNHOUSE MAMA SHD1332 là lựa chọn hoàn hảo cho những căn bếp hiện đại và không gian sống tối giản. Ấm có dung tích 1 L, công suất 1000W giúp đun sôi nhanh, tiết kiệm thời gian và điện năng. Bên cạnh đó, sản phẩm được trang bị thân 2 lớp siêu bền chống bỏng, màn hình hiển thị nhiệt độ nước dễ quan sát, cùng chức năng tự ngắt khi nước sôi hoặc quá nhiệt – mang đến trải nghiệm an toàn tuyệt đối và tiện nghi tối đa cho người dùng."
